# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376048847160549164e+08,2.219546833760388971e+00,1.709437342480991049e+02,3.882352154058757332e+00
3.376048847526859641e+08,1.841496297607702948e+00,1.709969184240960658e+02,3.841007561295159967e+00
3.376048850024991035e+08,1.694065749958506562e+00,1.709067216649630723e+02,3.911278261469311790e+00
3.376048850156235099e+08,2.033141289821931430e+00,1.709660247401727133e+02,4.011991843562149995e+00
3.376048850245435834e+08,2.142482696948219356e+00,1.709087983177211072e+02,4.000451318603190032e+00
3.376048851061975956e+08,1.726351299630935587e+00,1.708731048942705399e+02,3.825063139527157929e+00
3.376048852215499282e+08,2.414563737216168349e+00,1.709649760311426121e+02,3.947619032242793313e+00
3.376048852682464123e+08,1.993336806150781904e+00,1.709529063009380536e+02,3.912287113647855197e+00
3.376048852835089564e+08,2.105176683737575605e+00,1.710026294969594574e+02,3.814751199075387067e+00
3.376048853566129208e+08,1.836346712262662217e+00,1.710162019135040055e+02,3.963423004154895235e+00
3.376048854124323726e+08,2.398103837372077329e+00,1.708772659557873226e+02,3.826017275018353647e+00
3.376048856216473579e+08,2.207059363090079440e+00,1.709776168156744518e+02,3.951176763748621479e+00
3.376048858396198153e+08,1.650761256039469105e+00,1.709551408419788743e+02,3.904373544285963504e+00
3.376048859977214932e+08,2.137532427407763613e+00,1.709666854620083143e+02,3.995879612725632413e+00
3.376048862014153004e+08,2.222323634121580405e+00,1.709372965828169413e+02,3.864419928976789542e+00
3.376048862178425193e+08,1.985718318046448161e+00,1.708594977531668917e+02,3.946439604735943352e+00
3.376048862272977829e+08,2.007096623560362225e+00,1.708384086936928270e+02,3.860655516411396260e+00
3.376048863005684614e+08,1.637589500341310345e+00,1.708879619519320840e+02,3.818689999418780623e+00
3.376048863907592297e+08,1.867380964308673397e+00,1.710238017367896646e+02,3.930861420028370024e+00
3.376048864317112565e+08,2.374963737424641952e+00,1.708063946210072004e+02,3.933660075022880509e+00
3.376048866023442149e+08,2.057867127923615147e+00,1.709373365020449569e+02,3.952982485012266789e+00
3.376048867197264433e+08,2.757003060079737278e+00,1.709165306948198122e+02,3.847301215056121215e+00
3.376048868280792236e+08,2.144362629402369880e+00,1.709909608071544085e+02,3.934407784078864712e+00
3.376048873050716519e+08,1.786121062880030363e+00,1.710524151501699635e+02,3.877651677282242026e+00
3.376048875240070820e+08,1.766711331475818048e+00,1.709848787235227405e+02,4.001973676920453471e+00
3.376048876291436553e+08,1.664612490225050756e+00,1.709628433145173005e+02,3.999443614957515436e+00
3.376048877006748319e+08,1.850085665727954520e+00,1.709090450173565330e+02,3.820443682353616754e+00
3.376048878237144351e+08,1.066133316832429401e+01,1.709928567960097894e+02,3.965536806464728947e+00
3.376048879058054090e+08,7.586902303398312597e+01,1.708884740280835501e+02,3.865318319711796402e+00
3.376048879117867351e+08,2.232077215485571919e+00,1.710145785637640756e+02,3.820374788055047599e+00
3.376048881652712822e+08,2.261948819597909388e+00,1.710200599625339066e+02,3.818138080739670315e+00
3.376048881767997146e+08,2.078413928926840182e+00,1.709208946325544218e+02,3.804361255773179185e+00
3.376048884300008416e+08,2.162003950537426444e+00,1.709866745632928087e+02,3.904971180469710479e+00
3.376048885530222058e+08,2.763457244807397295e+00,1.708934311412829459e+02,3.886090701695065430e+00
3.376048887490373254e+08,1.665438917556117726e+00,1.709130965863042491e+02,3.830227501158696590e+00
3.376048887954582572e+08,1.729527988702816987e+00,1.710503919352289017e+02,3.914473133006355354e+00
3.376048888372826576e+08,2.052225125870320355e+00,1.708722406772188833e+02,3.869097546619952421e+00
3.376048889008480906e+08,2.303179961932810826e+00,1.709593874595737759e+02,3.823428102059564182e+00
3.376048890378866196e+08,2.059566008290683925e+00,1.710133872678193825e+02,3.844827753370877677e+00
3.376048890470334291e+08,2.183272684748676529e+00,1.709625371957056075e+02,3.970285390599921804e+00
3.376048891262931228e+08,2.405925179217415444e+00,1.709258903382020094e+02,3.760664402370101467e+00
3.376048892761564851e+08,2.340146605046468764e+00,1.709552278553837255e+02,4.004854743705171138e+00
3.376048893091537952e+08,1.864108590279951683e+00,1.710011432423915210e+02,3.984967903071768180e+00
3.376048897852847576e+08,2.422626388132086639e+00,1.710016093098161605e+02,3.925307145794445063e+00
3.376048899255781770e+08,1.734887532878951255e+00,1.710196725126175465e+02,3.893058102299050027e+00
3.376048899375265241e+08,1.997514198454532819e+00,1.709543021298815404e+02,4.020042981030244711e+00
3.376048899843618870e+08,1.665657364155456621e+00,1.708836526313503157e+02,3.962975956804752897e+00
3.376048902529765368e+08,2.170747887942600940e+01,1.709493224679779928e+02,4.022978580567814433e+00
3.376048904237093329e+08,1.711968002169810710e+00,1.709305373710246840e+02,3.964291125987557507e+00
3.376048905791246295e+08,1.822175797327800995e+00,1.709671584435303657e+02,3.819425322045479465e+00
3.376048909240013361e+08,2.015265099210295840e+00,1.709260960912951077e+02,3.890144659351864487e+00
3.376048909276977777e+08,1.879197417304465656e+00,1.710512652520544066e+02,3.877645736474345295e+00
3.376048909537313581e+08,2.378494431393602504e+00,1.708198381645323423e+02,3.941499473363919481e+00
3.376048909841653705e+08,1.914251960017385956e+00,1.709511858796819581e+02,3.995002412935989344e+00
3.376048910570392013e+08,1.639220394777053684e+02,1.709810236961578482e+02,3.833485462262316457e+00
3.376048911609407663e+08,2.131797245498615379e+00,1.709604752825294725e+02,3.917767594196543524e+00
3.376048914168398976e+08,3.012967485166588855e+00,1.709249244284555118e+02,3.764445513039761604e+00
3.376048915170528889e+08,1.602626762769325364e+00,1.708804358790570745e+02,3.876544816064296128e+00
3.376048916277040839e+08,1.620616192011588463e+00,1.710477702247128207e+02,3.845953510873183490e+00
3.376048916627396941e+08,2.147072694944913707e+00,1.709963132649859006e+02,3.978921681845942526e+00
3.376048917914431095e+08,2.399255256828854321e+00,1.708252871052123112e+02,3.930124371820968854e+00
3.376048918492689729e+08,2.207393842700942077e+00,1.710554475983202849e+02,3.902906066935816654e+00
3.376048921575760841e+08,2.233690541847380029e+00,1.708505644329906659e+02,3.855958925660913028e+00
3.376048921605802178e+08,1.826856105796903273e+00,1.709480593399676991e+02,3.992701745347755793e+00
3.376048923660960197e+08,2.369168934347313460e+00,1.708937223230541633e+02,3.845232571468824023e+00
3.376048925962314010e+08,1.833592448620680493e+00,1.709421266696699604e+02,3.962440356322511015e+00
3.376048927933809161e+08,1.975469854808044934e+00,1.708973961272026543e+02,3.957365929728216436e+00
3.376048928409689069e+08,2.105065603863636170e+00,1.710410212769708096e+02,3.876012167049673884e+00
3.376048930297270417e+08,1.849513994347755874e+00,1.709544140638761007e+02,3.793122524401937756e+00
3.376048930702045560e+08,2.120259865355949458e+00,1.709088375161936710e+02,3.996367121660832300e+00
3.376048931069136262e+08,2.612726222323762837e+00,1.709567629947904095e+02,3.895196728692038590e+00
3.376048931326856613e+08,2.018734449974394440e+00,1.710171078226847214e+02,3.857601247349175644e+00
3.376048932657802105e+08,2.305993367474067135e+00,1.709301131386264956e+02,3.881457523541983701e+00
3.376048933202129602e+08,1.869336863725572950e+00,1.709498861106070251e+02,3.794222632597094247e+00
3.376048933973207474e+08,2.317416481080941892e+00,1.708420820548539893e+02,3.936989600284147350e+00
3.376048934268486500e+08,2.219503636064669383e+00,1.709952458264482686e+02,3.869026637733114171e+00
3.376048937339371443e+08,1.530071681748866119e+01,1.710322869598781779e+02,3.843935078204059330e+00
3.376048937377024889e+08,2.274300180333987509e+00,1.709776665844410672e+02,4.005583621944966310e+00
3.376048938977133036e+08,2.752889700189403932e+00,1.710249234352867234e+02,3.910176104505470818e+00
3.376048943094516993e+08,2.290519853982886822e+00,1.708295388894972291e+02,3.866770340846394038e+00
3.376048945422882438e+08,1.938393481027783416e+00,1.710493874108908869e+02,3.873727745175120418e+00
3.376048946025025845e+08,2.023205492454061893e+00,1.710557349936305513e+02,3.881802910762899739e+00
3.376048946655075550e+08,1.696617177185026915e+00,1.709524472652524310e+02,4.000391327417192500e+00
3.376048946936745644e+08,2.531727686749597694e+00,1.708774325533612739e+02,3.860224378342425045e+00
3.376048947804453969e+08,2.345778210384833251e+00,1.710074993460213193e+02,3.842700873078586543e+00
3.376048948751807213e+08,2.058812443566116368e+00,1.709797109257008287e+02,3.799282814653389906e+00
3.376048953344328403e+08,2.210420392728493333e+00,1.708796354346809210e+02,3.975240303188782853e+00
3.376048953394709229e+08,2.168791301431183705e+00,1.710245091109431428e+02,3.885946499947132704e+00
3.376048953637040257e+08,2.094621968782389487e+00,1.709721543331931741e+02,3.896053297052628039e+00
3.376048953761166930e+08,2.586206631565503233e+00,1.709722754559792008e+02,3.997161700120980932e+00
3.376048954745928049e+08,1.615678772216503578e+00,1.710173440898583408e+02,3.842929951486405482e+00
3.376048955210087895e+08,2.306911008906062932e+00,1.708080814242169367e+02,3.936378038202025031e+00
3.376048955442245603e+08,5.396256849811109646e+00,1.710280114823731594e+02,3.861398646743376961e+00
3.376048956696920395e+08,1.726198447896668542e+00,1.708245789023569614e+02,3.893166412481010585e+00
3.376048958782836199e+08,1.875904111888047066e+00,1.709268731607577649e+02,3.913402168519546809e+00
3.376048960698466301e+08,2.206698984988363588e+00,1.709465723799953594e+02,3.974443699730505042e+00
3.376048961092378497e+08,1.726166739506549641e+00,1.710342132740314298e+02,3.899848387873759759e+00
3.376048961654160023e+08,2.343059864655891111e+00,1.708904979835701567e+02,3.847057906747040512e+00
3.376048962252171040e+08,1.745963909347702625e+00,1.709022095013340845e+02,3.881247931584698385e+00
3.376048963640010953e+08,2.392794356495042685e+00,1.708799366996609024e+02,3.882867100758415901e+00
3.376048964445133805e+08,2.243172660324509238e+00,1.708651843143430824e+02,3.938924450830022739e+00
3.376048966937217116e+08,1.668439565614870945e+00,1.709295549784636989e+02,3.834857810073368789e+00
3.376048967119923830e+08,1.623864204695369073e+00,1.709825490146245102e+02,4.011093074438258910e+00
3.376048967373723388e+08,1.763986554061279577e+00,1.709552967368975089e+02,3.961868617688231620e+00
3.376048967442790866e+08,2.416994978822405660e+00,1.708554488289749429e+02,3.893836747872887472e+00
3.376048968908280730e+08,2.261052018818147324e+00,1.708843516195209418e+02,3.876966563853764480e+00
3.376048969560512900e+08,1.709628660321265148e+00,1.709485108607683514e+02,3.983974550104858015e+00
3.376048970942758918e+08,1.833732948310250022e+00,1.710043580375260603e+02,3.940728203988919542e+00
3.376048971500106454e+08,3.251437466280304278e+00,1.708401311068768393e+02,3.881058230191373415e+00
3.376048974013339877e+08,2.079399040046054470e+00,1.709006721306590464e+02,3.810585962415443895e+00
3.376048974059289098e+08,1.925025622953451032e+00,1.709456863682832193e+02,3.882301303423975281e+00
3.376048974634841681e+08,1.902202096943709009e+00,1.709432280473209858e+02,3.787600407430042893e+00
3.376048975255138278e+08,2.755736226227774921e+00,1.708781099596027673e+02,3.972754928613574599e+00
3.376048976235516667e+08,2.334426003611019151e+00,1.710243421919323055e+02,3.880423241638315979e+00
3.376048976994305849e+08,2.190228347817853916e+00,1.709251369550180186e+02,3.838067737181175332e+00
3.376048977890290022e+08,2.377897342712482320e+00,1.709720497071190835e+02,3.820770238980675693e+00
3.376048978242859840e+08,2.154185726571803627e+00,1.708993948205139759e+02,3.914310223679775103e+00
3.376048978407441378e+08,3.082743917906777487e+00,1.709761082227712450e+02,3.879248233838675564e+00
3.376048980037946105e+08,2.154015846077201424e+00,1.708493483115916831e+02,3.856986814061497348e+00
3.376048980728876591e+08,2.450343052500421948e+00,1.709554704445684195e+02,3.829494873281109157e+00
3.376048981394879818e+08,1.735403432027544213e+00,1.710554954784751658e+02,3.902014230825849861e+00
3.376048982431378365e+08,2.191859203514357368e+00,1.709207970238182384e+02,3.774350902289778986e+00
3.376048984062836170e+08,8.787183746908111459e+01,1.709626293463916511e+02,3.993498473494051293e+00
3.376048986400997639e+08,2.399745792907897357e+00,1.709929388770434855e+02,3.981842246661904117e+00
3.376048986936181188e+08,1.723565989865014858e+00,1.708952396847388115e+02,3.850104598575886161e+00
3.376048987610996962e+08,2.205998100477860380e+00,1.709596227783204938e+02,3.956813037084007334e+00
3.376048990927629471e+08,1.877378214344253227e+00,1.709421386715853544e+02,3.854754652655671965e+00
3.376048993362914920e+08,1.913007063552244480e+00,1.709602105109726722e+02,3.988077942014007782e+00
3.376048996598901153e+08,1.789799647904507518e+00,1.709200182415636675e+02,3.833565809645385958e+00
3.376048997465447783e+08,1.914584998354653234e+00,1.708692997102048992e+02,3.893702223308831201e+00
3.376049000335367322e+08,2.320072096577219689e+00,1.709581154462824202e+02,3.868383424754910926e+00
3.376049001115770936e+08,3.082992091768383069e+00,1.708947569258017438e+02,3.796916800989567520e+00
3.376049001773166656e+08,2.343974585914311071e+00,1.710103503014182706e+02,3.891037790767420734e+00
3.376049002980746031e+08,2.004408106627394659e+00,1.708910855691643746e+02,3.957752248071968015e+00
3.376049003786288500e+08,2.488820410334792399e+00,1.708672454170576032e+02,3.938055133099664040e+00
3.376049003954268098e+08,1.881846253762339938e+00,1.708540963468966254e+02,3.926442780294391532e+00
3.376049004203370214e+08,1.661896235726762150e+00,1.708958567985489765e+02,3.758212897259914254e+00
3.376049006865480542e+08,1.608615026505585854e+00,1.708789899729170827e+02,3.806124256135837047e+00
3.376049008394045234e+08,2.571494534394015652e+00,1.710631541546215715e+02,3.844829354033548530e+00
3.376049008762993217e+08,1.688884295150450798e+00,1.708759703913470958e+02,3.799216353128073376e+00
3.376049009459154010e+08,2.682570946202828654e+00,1.709251935314633499e+02,3.934701359653663300e+00
3.376049009932190180e+08,1.637599729423829586e+00,1.708928289306302020e+02,3.893899477895837347e+00
3.376049009949319363e+08,9.230546515558382126e+00,1.708530520589609694e+02,3.938989643168604893e+00
3.376049012386674881e+08,3.235022456479163644e+00,1.710417022140807717e+02,3.872789951316765844e+00
3.376049012805677652e+08,2.182710434804209676e+00,1.709176053480668429e+02,3.862722382524319542e+00
3.376049013684509993e+08,1.646082473312366901e+00,1.709168348096678187e+02,3.986609841047715985e+00
3.376049016369011402e+08,2.004772414424096816e+00,1.709123576770795410e+02,3.866723071388927124e+00
3.376049020828889012e+08,2.413814805850870382e+00,1.709850486617838499e+02,3.957910855670534911e+00
3.376049022079320550e+08,2.034670916366433602e+00,1.709086156724776799e+02,3.941716582183698137e+00
3.376049022907831669e+08,1.895207743055936200e+00,1.709287718328169490e+02,3.855908515833614381e+00
3.376049024799661040e+08,3.008517819394507953e+01,1.708720150219065204e+02,3.875542022094645933e+00
3.376049028236363530e+08,1.680662452365450754e+00,1.708545619350947504e+02,3.961552957014000231e+00
3.376049032439423203e+08,1.624354686727667918e+00,1.709919725009124818e+02,3.988785355525450882e+00
3.376049032553532124e+08,1.719623340938922551e+00,1.709579056045460845e+02,3.980784346974437060e+00
3.376049034124261737e+08,1.805147444632337450e+00,1.708804047373210722e+02,3.835090173151329385e+00
3.376049034691972136e+08,2.740434370939758502e+00,1.710283356427599699e+02,3.875884205225128110e+00
3.376049037749045491e+08,2.017329970426038344e+00,1.709211825344534930e+02,3.889849391772360221e+00
3.376049040926054716e+08,2.606140493473303010e+00,1.710115025150895747e+02,3.821165855063872296e+00
3.376049042638384700e+08,1.985082163977509584e+00,1.709991068885902052e+02,3.908182787481883746e+00
